"house_number","street_name","zip_code"
"858","5 AVENUE","10065"
"870","5 AVENUE","10065"
"875","5 AVENUE","10065"
"880","5 AVENUE","10021"
"907","5 AVENUE","10021"
"910","5 AVENUE","10021"
"912","5 AVENUE","10021"
"920","5 AVENUE","10021"
"923","5 AVENUE","10021"
"925","5 AVENUE","10021"
"926","5 AVENUE","10021"
"930","5 AVENUE","10021"
"936","5 AVENUE","10021"
"942","5 AVENUE","10021"
"945","5 AVENUE","10021"
"950","5 AVENUE","10075"
"952","5 AVENUE","10075"
"953","5 AVENUE","10075"
"955","5 AVENUE","10075"
"956","5 AVENUE","10075"
"960","5 AVENUE","10075"
"965","5 AVENUE","10075"
"969","5 AVENUE","10075"
"972","5 AVENUE","10075"
"973","5 AVENUE","10075"
"980","5 AVENUE","10075"
"985","5 AVENUE","10075"
"988","5 AVENUE","10075"
"990","5 AVENUE","10075"
"991","5 AVENUE","10028"
"993","5 AVENUE","10028"
"995","5 AVENUE","10028"
"998","5 AVENUE","10028"
"1000","5 AVENUE","10028"
"1000","5 AVENUE","10028"
"1006","5 AVENUE","10028"
"1009","5 AVENUE","10028"
"1014","5 AVENUE","10028"
"1016","5 AVENUE","10028"
"1020","5 AVENUE","10028"
"1025","5 AVENUE","10028"
"1026","5 AVENUE","10028"
"1027","5 AVENUE","10028"
"1028","5 AVENUE","10028"
"1030","5 AVENUE","10028"
"1033","5 AVENUE","10028"
"1035","5 AVENUE","10028"
"1040","5 AVENUE","10028"
"1046","5 AVENUE","10028"
"1048","5 AVENUE","10028"
"1056","5 AVENUE","10028"
"1067","5 AVENUE","10128"
"1071","5 AVENUE","10128"
"1074","5 AVENUE","10128"
"1080","5 AVENUE","10128"
"1083","5 AVENUE","10128"
"1100","5 AVENUE","10128"
"1106","5 AVENUE","10128"
"1109","5 AVENUE","10128"
"1115","5 AVENUE","10128"
"1120","5 AVENUE","10128"
"1125","5 AVENUE","10128"
"1130","5 AVENUE","10128"
"1130","5 AVENUE","10128"
"1133","5 AVENUE","10128"
"1136","5 AVENUE","10128"
"1140","5 AVENUE","10128"
"1143","5 AVENUE","10128"
"1148","5 AVENUE","10128"
"1150","5 AVENUE","10128"
"1158","5 AVENUE","10029"
"1160","5 AVENUE","10029"
"1165","5 AVENUE","10029"
"1170","5 AVENUE","10029"
"1174","5 AVENUE","10029"
"1180","5 AVENUE","10029"
"1190","5 AVENUE","10029"
"1200","5 AVENUE","10029"
"1212","5 AVENUE","10029"
"1215","5 AVENUE","10029"
"1220","5 AVENUE","10029"
"1230","5 AVENUE","10029"
"1240","5 AVENUE","10029"
"1250","5 AVENUE","10029"
"1255","5 AVENUE","10029"
"1263","5 AVENUE","10029"
"1270","5 AVENUE","10029"
"1274","5 AVENUE","10029"
"1280","5 AVENUE","10029"
"1295","5 AVENUE","10029"
"1309","5 AVENUE","10029"
"1325","5 AVENUE","10029"
"1330","5 AVENUE","10026"
"1345","5 AVENUE","10029"
"1350","5 AVENUE","10026"
"1365","5 AVENUE","10029"
"1370","5 AVENUE","10026"
"1385","5 AVENUE","10029"
"1390","5 AVENUE","10026"
"1390","5 AVENUE","10026"
"1400","5 AVENUE","10026"
"1405","5 AVENUE","10029"
"1428","5 AVENUE","10035"
"1429","5 AVENUE","10035"
"1465","5 AVENUE","10035"
"1468","5 AVENUE","10035"
"1473","5 AVENUE","10035"
"1481","5 AVENUE","10035"
"1490","5 AVENUE","10035"
"2000","5 AVENUE","10035"
"2025","5 AVENUE","10035"
"2041","5 AVENUE","10035"
"2042","5 AVENUE","10035"
"2049","5 AVENUE","10035"
"2056","5 AVENUE","10035"
"2061","5 AVENUE","10035"
"2066","5 AVENUE","10035"
"2077","5 AVENUE","10035"
"2084","5 AVENUE","10035"
"2094","5 AVENUE","10035"
"2175","5 AVENUE","10037"
"2186","5 AVENUE","10037"
"2199","5 AVENUE","10037"
"2225","5 AVENUE","10037"
"2255","5 AVENUE","10037"
"2289","5 AVENUE","10037"
"2300","5 AVENUE","10037"
"2301","5 AVENUE","10037"
"2303","5 AVENUE","10037"
"20","7 AVENUE","10011"
"37","7 AVENUE","10011"
"50","7 AVENUE","10011"
"77","7 AVENUE","10011"
"78","7 AVENUE","10011"
"79","7 AVENUE","10011"
"91","7 AVENUE","10011"
"101","7 AVENUE","10011"
"106","7 AVENUE","10011"
"113","7 AVENUE","10011"
"133","7 AVENUE","10011"
"140","7 AVENUE","10011"
"171","7 AVENUE","10011"
"181","7 AVENUE","10011"
"188","7 AVENUE","10011"
"191","7 AVENUE","10011"
"203","7 AVENUE","10011"
"215","7 AVENUE","10011"
"216","7 AVENUE","10011"
"245","7 AVENUE","10001"
"253","7 AVENUE","10001"
"276","7 AVENUE","10001"
"282","7 AVENUE","10001"
"291","7 AVENUE","10001"
"300","7 AVENUE","10001"
"301","7 AVENUE","10001"
"307","7 AVENUE","10001"
"311","7 AVENUE","10001"
"319","7 AVENUE","10001"
"328","7 AVENUE","10001"
"342","7 AVENUE","10001"
"345","7 AVENUE","10001"
"352","7 AVENUE","10001"
"360","7 AVENUE","10001"
"361","7 AVENUE","10001"
"362","7 AVENUE","10001"
"371","7 AVENUE","10001"
"382","7 AVENUE","10121"
"401","7 AVENUE","10001"
"420","7 AVENUE","10001"
"421","7 AVENUE","10001"
"433","7 AVENUE","10001"
"441","7 AVENUE","10001"
"462","7 AVENUE","10018"
"463","7 AVENUE","10018"
"469","7 AVENUE","10018"
"470","7 AVENUE","10018"
"474","7 AVENUE","10018"
"482","7 AVENUE","10018"
"485","7 AVENUE","10018"
"491","7 AVENUE","10018"
"492","7 AVENUE","10018"
"497","7 AVENUE","10018"
"500","7 AVENUE","10018"
"501","7 AVENUE","10018"
"512","7 AVENUE","10018"
"513","7 AVENUE","10018"
"521","7 AVENUE","10018"
"526","7 AVENUE","10018"
"528","7 AVENUE","10018"
"550","7 AVENUE","10018"
"552","7 AVENUE","10018"
"561","7 AVENUE","10018"
"566","7 AVENUE","10018"
"567","7 AVENUE","10018"
"569","7 AVENUE","10018"
"570","7 AVENUE","10018"
"592","7 AVENUE","10036"
"723","7 AVENUE","10019"
"729","7 AVENUE","10019"
"745","7 AVENUE","10019"
"781","7 AVENUE","10019"
"800","7 AVENUE","10019"
"810","7 AVENUE","10019"
"824","7 AVENUE","10019"
"827","7 AVENUE","10019"
"842","7 AVENUE","10019"
"846","7 AVENUE","10019"
"848","7 AVENUE","10019"
"849","7 AVENUE","10019"
"871","7 AVENUE","10019"
"881","7 AVENUE","10019"
"888","7 AVENUE","10106"
"900","7 AVENUE","10106"
"911","7 AVENUE","10019"
"1","7 AVENUE SOUTH","10014"
"29","7 AVENUE SOUTH","10014"
"41","7 AVENUE SOUTH","10014"
"88","7 AVENUE SOUTH","10014"
"115","7 AVENUE SOUTH","10014"
"133","7 AVENUE SOUTH","10014"
"168","7 AVENUE SOUTH","10014"
"34","8 AVENUE","10014"
"75","8 AVENUE","10014"
"79","8 AVENUE","10014"
"80","8 AVENUE","10011"
"81","8 AVENUE","10011"
"85","8 AVENUE","10011"
"111","8 AVENUE","10011"
"124","8 AVENUE","10011"
"131","8 AVENUE","10011"
"146","8 AVENUE","10011"
"157","8 AVENUE","10011"
"161","8 AVENUE","10011"
"169","8 AVENUE","10011"
"195","8 AVENUE","10011"
"209","8 AVENUE","10011"
"225","8 AVENUE","10011"
"231","8 AVENUE","10011"
"234","8 AVENUE","10011"
"246","8 AVENUE","10011"
"249","8 AVENUE","10011"
"258","8 AVENUE","10011"
"281","8 AVENUE","10001"
"315","8 AVENUE","10001"
"322","8 AVENUE","10001"
"330","8 AVENUE","10001"
"340","8 AVENUE","10001"
"345","8 AVENUE","10001"
"362","8 AVENUE","10001"
"363","8 AVENUE","10001"
"392","8 AVENUE","10001"
"408","8 AVENUE","10001"
"412","8 AVENUE","10001"
"460","8 AVENUE","10001"
"461","8 AVENUE","10001"
"484","8 AVENUE","10001"
"500","8 AVENUE","10018"
"509","8 AVENUE","10018"
"520","8 AVENUE","10018"
"530","8 AVENUE","10018"
"531","8 AVENUE","10018"
"532","8 AVENUE","10018"
"537","8 AVENUE","10018"
"545","8 AVENUE","10018"
"553","8 AVENUE","10018"
"554","8 AVENUE","10018"
"571","8 AVENUE","10018"
"576","8 AVENUE","10018"
"584","8 AVENUE","10018"
"585","8 AVENUE","10018"
"589","8 AVENUE","10018"
"594","8 AVENUE","10018"
"600","8 AVENUE","10018"
"634","8 AVENUE","10018"
"640","8 AVENUE","10036"
"661","8 AVENUE","10036"
"669","8 AVENUE","10036"
"681","8 AVENUE","10036"
"690","8 AVENUE","10036"
"694","8 AVENUE","10036"
"700","8 AVENUE","10036"
"701","8 AVENUE","10036"
"709","8 AVENUE","10036"
"731","8 AVENUE","10036"
"741","8 AVENUE","10036"
"750","8 AVENUE","10036"
"760","8 AVENUE","10036"
"767","8 AVENUE","10036"
"771","8 AVENUE","10036"
"777","8 AVENUE","10036"
"785","8 AVENUE","10036"
"797","8 AVENUE","10019"
"825","8 AVENUE","10019"
"830","8 AVENUE","10019"
"834","8 AVENUE","10019"
"850","8 AVENUE","10019"
"851","8 AVENUE","10019"
"892","8 AVENUE","10019"
"911","8 AVENUE","10019"
"938","8 AVENUE","10019"
"939","8 AVENUE","10019"
"940","8 AVENUE","10019"
"951","8 AVENUE","10019"
"975","8 AVENUE","10019"
"420 AIR","8 AVENUE","10001"
"420 AIR","8 AVENUE","10001"
"2","9 AVENUE","10014"
"18","9 AVENUE","10014"
"21","9 AVENUE","10014"
"22","9 AVENUE","10014"
"29","9 AVENUE","10014"
"59","9 AVENUE","10011"
"62","9 AVENUE","10011"
"88","9 AVENUE","10011"
"89","9 AVENUE","10011"
"105","9 AVENUE","10011"
"134","9 AVENUE","10011"
"176","9 AVENUE","10011"
"177","9 AVENUE","10011"
"212","9 AVENUE","10011"
"243","9 AVENUE","10001"
"261","9 AVENUE","10001"
"270","9 AVENUE","10001"
"281","9 AVENUE","10001"
"303","9 AVENUE","10001"
"362","9 AVENUE","10001"
"400","9 AVENUE","10001"
"440","9 AVENUE","10001"
"441","9 AVENUE","10001"
"492","9 AVENUE","10018"
"511","9 AVENUE","10018"
"630","9 AVENUE","10036"
"637","9 AVENUE","10036"
"647","9 AVENUE","10036"
"705","9 AVENUE","10019"
"733","9 AVENUE","10019"
"771","9 AVENUE","10019"
"773","9 AVENUE","10019"
"805","9 AVENUE","10019"
"809","9 AVENUE","10019"
"831","9 AVENUE","10019"
"841","9 AVENUE","10019"
"842","9 AVENUE","10019"
"910","9 AVENUE","10019"
"3835","9 AVENUE","10034"
"13","ABINGDON SQUARE","10014"
"571","ACADEMY STREET","10034"
"581","ACADEMY STREET","10034"
"675","ACADEMY STREET","10034"
"688","ACADEMY STREET","10034"
"1800","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1801","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1809","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1810","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1833","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1845","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1851","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1854","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1855","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1858","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1864","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1867","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1871","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1878","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1884","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1889","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1890","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1902","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1919","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1921","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1967","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1970","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1980","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1990","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"1995","ADAM CLAYTON POWELL JR BOULEVARD","10026"
"2010","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2022","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2034","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2042","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2046","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2070","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2082","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2100","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2108","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2130","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2139","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2185","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2195","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2201","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2228","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2239","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2250","ADAM CLAYTON POWELL JR BOULEVARD","10027"
"2262","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2276","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2280","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2294","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2319","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2322","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2331","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2332","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2340","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2348","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2363","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2373","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2375","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2380","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2394","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2400","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2419","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2427","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2430","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2441","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2450","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2460","ADAM CLAYTON POWELL JR BOULEVARD","10030"
"2512","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"2513","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"2524","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"2532","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"2541","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"2569","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"2581","ADAM CLAYTON POWELL JR BOULEVARD","10039"
"9","ADRIAN AVENUE","10463"
"61","ADRIAN AVENUE","10463"
"300","ALBANY STREET","10280"
"350","ALBANY STREET","10280"
"4","ALLEN STREET","10002"
"5","ALLEN STREET","10002"
"45","ALLEN STREET","10002"
"59","ALLEN STREET","10002"
"77","ALLEN STREET","10002"
"87","ALLEN STREET","10002"
"88","ALLEN STREET","10002"
"115","ALLEN STREET","10002"
"120","ALLEN STREET","10002"
"151","ALLEN STREET","10002"
"157","ALLEN STREET","10002"
"161","ALLEN STREET","10002"
"169","ALLEN STREET","10002"
"189","ALLEN STREET","10002"
"200","ALLEN STREET","10002"
"1","AMSTERDAM AVENUE","10023"
"40","AMSTERDAM AVENUE","10023"
"41","AMSTERDAM AVENUE","10023"
"50","AMSTERDAM AVENUE","10023"
"60","AMSTERDAM AVENUE","10023"
"63","AMSTERDAM AVENUE","10023"
"70","AMSTERDAM AVENUE","10023"
"80","AMSTERDAM AVENUE","10023"
"90","AMSTERDAM AVENUE","10023"
"101","AMSTERDAM AVENUE","10023"
"108","AMSTERDAM AVENUE","10023"
"111","AMSTERDAM AVENUE","10023"
"122","AMSTERDAM AVENUE","10023"
"140","AMSTERDAM AVENUE","10023"
"166","AMSTERDAM AVENUE","10023"
"180","AMSTERDAM AVENUE","10023"
"200","AMSTERDAM AVENUE","10023"
"287","AMSTERDAM AVENUE","10023"
"344","AMSTERDAM AVENUE","10024"
"380","AMSTERDAM AVENUE","10024"
"429","AMSTERDAM AVENUE","10024"
"444","AMSTERDAM AVENUE","10024"
"466","AMSTERDAM AVENUE","10024"
"471","AMSTERDAM AVENUE","10024"
"482","AMSTERDAM AVENUE","10024"
"510","AMSTERDAM AVENUE","10024"
"520","AMSTERDAM AVENUE","10024"
"530","AMSTERDAM AVENUE","10024"
"567","AMSTERDAM AVENUE","10024"
"574","AMSTERDAM AVENUE","10024"
"580","AMSTERDAM AVENUE","10024"
"589","AMSTERDAM AVENUE","10024"
"601","AMSTERDAM AVENUE","10024"
"621","AMSTERDAM AVENUE","10024"
"628","AMSTERDAM AVENUE","10024"
"641","AMSTERDAM AVENUE","10025"
"660","AMSTERDAM AVENUE","10025"
"671","AMSTERDAM AVENUE","10025"
"681","AMSTERDAM AVENUE","10025"
"710","AMSTERDAM AVENUE","10025"
"721","AMSTERDAM AVENUE","10025"
"745","AMSTERDAM AVENUE","10025"
"765","AMSTERDAM AVENUE","10025"
"790","AMSTERDAM AVENUE","10025"
"791","AMSTERDAM AVENUE","10025"
"830","AMSTERDAM AVENUE","10025"
"846","AMSTERDAM AVENUE","10025"
"865","AMSTERDAM AVENUE","10025"
"868","AMSTERDAM AVENUE","10025"
"875","AMSTERDAM AVENUE","10025"
"880","AMSTERDAM AVENUE","10025"
"881","AMSTERDAM AVENUE","10025"
"902","AMSTERDAM AVENUE","10025"
"933","AMSTERDAM AVENUE","10025"
"1001","AMSTERDAM AVENUE","10025"
"1046","AMSTERDAM AVENUE","10025"
"1047","AMSTERDAM AVENUE","10025"
"1050","AMSTERDAM AVENUE","10025"
"1060","AMSTERDAM AVENUE","10025"
"1080","AMSTERDAM AVENUE","10025"
"1090","AMSTERDAM AVENUE","10025"
"1091","AMSTERDAM AVENUE","10025"
"1101","AMSTERDAM AVENUE","10025"
"1116","AMSTERDAM AVENUE","10027"
"1121","AMSTERDAM AVENUE","10025"
"1140","AMSTERDAM AVENUE","10027"
"1141","AMSTERDAM AVENUE","10027"
"1150","AMSTERDAM AVENUE","10027"
"1161","AMSTERDAM AVENUE","10027"
"1178","AMSTERDAM AVENUE","10027"
"1190","AMSTERDAM AVENUE","10027"
"1200","AMSTERDAM AVENUE","10027"
"1202","AMSTERDAM AVENUE","10027"
"1205","AMSTERDAM AVENUE","10027"
"1211","AMSTERDAM AVENUE","10027"
"1220","AMSTERDAM AVENUE","10027"
"1221","AMSTERDAM AVENUE","10027"
"1235","AMSTERDAM AVENUE","10027"
"1255","AMSTERDAM AVENUE","10027"
"1295","AMSTERDAM AVENUE","10027"
"1305","AMSTERDAM AVENUE","10027"
"1315","AMSTERDAM AVENUE","10027"
"1320","AMSTERDAM AVENUE","10027"
"1361","AMSTERDAM AVENUE","10027"
"1405","AMSTERDAM AVENUE","10027"
"1420","AMSTERDAM AVENUE","10027"
"1425","AMSTERDAM AVENUE","10027"
"1430","AMSTERDAM AVENUE","10027"
"1470","AMSTERDAM AVENUE","10027"
"1504","AMSTERDAM AVENUE","10031"
"1519","AMSTERDAM AVENUE","10031"
"1605","AMSTERDAM AVENUE","10031"
"1616","AMSTERDAM AVENUE","10031"
"1626","AMSTERDAM AVENUE","10031"
"1627","AMSTERDAM AVENUE","10031"
"1640","AMSTERDAM AVENUE","10031"
"1649","AMSTERDAM AVENUE","10031"
"1704","AMSTERDAM AVENUE","10031"
"1735","AMSTERDAM AVENUE","10031"
"1750","AMSTERDAM AVENUE","10031"
"1774","AMSTERDAM AVENUE","10031"
"1820","AMSTERDAM AVENUE","10031"
"1829","AMSTERDAM AVENUE","10031"
"1854","AMSTERDAM AVENUE","10031"
"1864","AMSTERDAM AVENUE","10031"
"1901","AMSTERDAM AVENUE","10032"
"1920","AMSTERDAM AVENUE","10032"
"1945","AMSTERDAM AVENUE","10032"
"1970","AMSTERDAM AVENUE","10032"
"2017","AMSTERDAM AVENUE","10032"
"2020","AMSTERDAM AVENUE","10032"
"2103","AMSTERDAM AVENUE","10032"
"2120","AMSTERDAM AVENUE","10032"
"2125","AMSTERDAM AVENUE","10032"
"2134","AMSTERDAM AVENUE","10032"
"2142","AMSTERDAM AVENUE","10032"
"2154","AMSTERDAM AVENUE","10032"
"2183","AMSTERDAM AVENUE","10032"
"2201","AMSTERDAM AVENUE","10032"
"2203","AMSTERDAM AVENUE","10032"
"2264","AMSTERDAM AVENUE","10032"
"2364","AMSTERDAM AVENUE","10033"
"2406","AMSTERDAM AVENUE","10033"
"2416","AMSTERDAM AVENUE","10033"
"2444","AMSTERDAM AVENUE","10033"
"2495","AMSTERDAM AVENUE","10033"
"2501","AMSTERDAM AVENUE","10033"
"2502","AMSTERDAM AVENUE","10033"
"2508","AMSTERDAM AVENUE","10033"
"2520","AMSTERDAM AVENUE","10033"
"2525","AMSTERDAM AVENUE","10033"
"2540","AMSTERDAM AVENUE","10033"
"2580","AMSTERDAM AVENUE","10040"
"19","ANN STREET","10038"
"39","ANN STREET","10038"
"47","ANN STREET","10038"
"49","ANN STREET","10038"
"57","ANN STREET","10038"
"98","ANN STREET","10038"
"1","ARDEN STREET","10040"
"47","ARDEN STREET","10040"
"71","ARDEN STREET","10040"
"80","ARDEN STREET","10040"
"97","ARDEN STREET","10040"
"98","ARDEN STREET","10040"
"100","ARDEN STREET","10040"
"10","ASTOR PLACE","10003"
"13","ASTOR PLACE","10003"
"22","ASTOR PLACE","10003"
"50","ASTOR PLACE","10003"
"51","ASTOR PLACE","10003"
"1","ASTOR PLAZA","10036"
"36","ATTORNEY STREET","10002"
"85","ATTORNEY STREET","10002"
"87","ATTORNEY STREET","10002"
"100","ATTORNEY STREET","10002"
"154","ATTORNEY STREET","10002"
"164","ATTORNEY STREET","10002"
"2","AUDUBON AVENUE","10032"
"11","AUDUBON AVENUE","10032"
"19","AUDUBON AVENUE","10032"
"51","AUDUBON AVENUE","10032"
"119","AUDUBON AVENUE","10032"
"142","AUDUBON AVENUE","10032"
"145","AUDUBON AVENUE","10032"
"155","AUDUBON AVENUE","10032"
"165","AUDUBON AVENUE","10033"
"214","AUDUBON AVENUE","10033"
"215","AUDUBON AVENUE","10033"
"219","AUDUBON AVENUE","10033"
"220","AUDUBON AVENUE","10033"
"227","AUDUBON AVENUE","10033"
"228","AUDUBON AVENUE","10033"
"240","AUDUBON AVENUE","10033"
"247","AUDUBON AVENUE","10033"
"248","AUDUBON AVENUE","10033"
"258","AUDUBON AVENUE","10033"
"284","AUDUBON AVENUE","10033"
"287","AUDUBON AVENUE","10033"
"326","AUDUBON AVENUE","10033"
"363","AUDUBON AVENUE","10033"
"436","AUDUBON AVENUE","10033"
"450","AUDUBON AVENUE","10040"
"515","AUDUBON AVENUE","10040"
"525","AUDUBON AVENUE","10040"
"549","AUDUBON AVENUE","10040"
"16","AVENUE A","10009"
"28","AVENUE A","10009"
"42","AVENUE A","10009"
"43","AVENUE A","10009"
"48","AVENUE A","10009"
"58","AVENUE A","10009"
"63","AVENUE A","10009"
"83","AVENUE A","10009"
"89","AVENUE A","10009"
"98","AVENUE A","10009"
"103","AVENUE A","10009"
"107","AVENUE A","10009"
"135","AVENUE A","10009"
"174","AVENUE A","10009"
"7","AVENUE B","10009"
"8","AVENUE B","10009"
"15","AVENUE B","10009"
"20","AVENUE B","10009"
"27","AVENUE B","10009"
"41","AVENUE B","10009"
"66","AVENUE B","10009"
"97","AVENUE B","10009"
"105","AVENUE B","10009"
"121","AVENUE B","10009"
"131","AVENUE B","10009"
"143","AVENUE B","10009"
"149","AVENUE B","10009"
"172","AVENUE B","10009"
"177","AVENUE B","10009"
"185","AVENUE B","10009"
"195","AVENUE B","10009"
"199","AVENUE B","10009"
"215","AVENUE B","10009"
"43","AVENUE C","10009"
"49","AVENUE C","10009"
"63","AVENUE C","10009"
"67","AVENUE C","10009"
"89","AVENUE C","10009"
"99","AVENUE C","10009"
"106","AVENUE C","10009"
"130","AVENUE C","10009"
"162","AVENUE C","10009"
"183","AVENUE C","10009"
"188","AVENUE C","10009"
"189","AVENUE C","10009"
"200","AVENUE C","10009"
"205","AVENUE C","10009"
"277","AVENUE C","10009"
"281","AVENUE C","10009"
"309","AVENUE C","10009"
"319","AVENUE C","10009"
"10","AVENUE D","10009"
"20","AVENUE D","10009"
"25","AVENUE D","10009"
"30","AVENUE D","10009"
"40","AVENUE D","10009"
"45","AVENUE D","10009"
"50","AVENUE D","10009"
"60","AVENUE D","10009"
"71","AVENUE D","10009"
"90","AVENUE D","10009"
"101","AVENUE D","10009"
"107","AVENUE D","10009"
"108","AVENUE D","10009"
"118","AVENUE D","10009"
"119","AVENUE D","10009"
"132","AVENUE D","10009"
"139","AVENUE D","10009"
"152","AVENUE D","10009"
"170","AVENUE D","10009"
"178","AVENUE D","10009"
"184","AVENUE D","10009"
"74","AVENUE OF THE AMERICAS","10013"
"80","AVENUE OF THE AMERICAS","10013"
"100","AVENUE OF THE AMERICAS","10013"
"121","AVENUE OF THE AMERICAS","10013"
"155","AVENUE OF THE AMERICAS","10013"
"166","AVENUE OF THE AMERICAS","10013"
"180","AVENUE OF THE AMERICAS","10013"
"194","AVENUE OF THE AMERICAS","10013"
"202","AVENUE OF THE AMERICAS","10013"
"290","AVENUE OF THE AMERICAS","10014"
"323","AVENUE OF THE AMERICAS","10014"
"346","AVENUE OF THE AMERICAS","10011"
"360","AVENUE OF THE AMERICAS","10011"
"365","AVENUE OF THE AMERICAS","10014"
"390","AVENUE OF THE AMERICAS","10011"
"396","AVENUE OF THE AMERICAS","10011"
"412","AVENUE OF THE AMERICAS","10011"
"425","AVENUE OF THE AMERICAS","10011"
"434","AVENUE OF THE AMERICAS","10011"
"450","AVENUE OF THE AMERICAS","10011"
"487","AVENUE OF THE AMERICAS","10011"
"510","AVENUE OF THE AMERICAS","10011"
"541","AVENUE OF THE AMERICAS","10011"
"546","AVENUE OF THE AMERICAS","10011"
"547","AVENUE OF THE AMERICAS","10011"
"552","AVENUE OF THE AMERICAS","10011"
"553","AVENUE OF THE AMERICAS","10011"
